RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =         1926     M =            5

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
 **** ****     0     0  con    0  1.0D+00  1.5D-04  3.932D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-04  1.777D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.9D-04  1.612D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.5D-04  7.407D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.5D-05  2.672D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-04  2.060D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-04  3.098D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.7D-04  4.029D-02  1.989D+05
 **** ****     0     0  con    1  4.1D-01  4.2D-04  6.093D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.0D-04  1.755D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.7D-04  1.357D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.2D-04  3.786D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.0D-04  3.225D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.6D-05  1.072D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.4D-05  1.245D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.6D-05  1.498D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.3D-04  1.948D-02  1.989D+05
 **** ****     0     0  con    1  4.7D-01  3.0D-04  3.948D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.6D-04  1.815D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.5D-04  9.377D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.6D-04  3.845D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.6D-05  1.191D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.5D-05  1.184D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.8D-05  1.957D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.0D-04  6.388D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-04  1.185D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-04  1.148D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.1D-04  1.983D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.5D-04  6.385D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.4D-05  1.668D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.5D-05  6.659D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-04  1.094D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-04  1.862D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.5D-04  9.770D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.1D-06  1.231D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-05  9.723D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-04  1.764D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.2D-04  1.113D-01  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-05  2.528D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.1D-05  7.808D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-04  2.247D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.2D-04  3.471D-02  1.989D+05
 **** ****     0     0  con    1  3.7D-01  1.7D-04  5.876D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.6D-04  2.632D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-04  9.203D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-04  1.787D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-04  4.170D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.0D-06  1.684D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.1D-06  1.009D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.5D-05  1.231D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-04  5.424D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.9D-05  1.870D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-04  1.116D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-04  2.721D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-04  2.804D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.5D-05  1.099D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.0D-05  1.468D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.8D-05  2.279D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-04  6.902D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.2D-05  8.259D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.6D-05  1.359D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.6D-05  1.952D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-04  6.161D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.3D-05  1.389D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.6D-05  1.110D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-04  1.893D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-04  3.432D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.9D-04  2.966D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.8D-05  8.198D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.2D-05  2.095D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-04  4.127D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.4D-05  1.554D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.3D-05  1.256D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-04  1.676D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.7D-04  1.116D-01  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-04  2.430D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.7D-05  1.276D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.7D-05  2.614D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.0D-04  3.399D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.9D-04  7.890D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.5D-05  1.865D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.5D-05  1.809D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.7D-05  2.312D-02  1.989D+05
 **** ****     0     0  con    1  4.8D-01  1.7D-04  7.937D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-04  3.243D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-04  8.494D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.5D-04  2.763D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-04  2.549D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.3D-05  1.399D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.0D-04  2.057D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-04  4.571D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.4D-05  2.086D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-04  1.911D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-04  3.222D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.0D-04  1.371D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.0D-04  2.819D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.7D-04  4.829D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-05  1.595D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.1D-05  1.949D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-04  3.148D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.9D-04  1.030D-01  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-04  1.772D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.3D-05  8.904D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.1D-04  1.410D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.4D-04  5.950D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.0D-04  2.325D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.1D-04  1.073D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.7D-04  3.234D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.6D-04  3.397D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-04  1.579D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.0D-04  4.220D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-04  2.719D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-04  2.338D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.7D-04  4.679D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.8D-04  6.140D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.0D-06  2.224D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-04  1.699D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.0D-04  2.542D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.9D-04  4.225D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.4D-04  4.373D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.2D-04  1.811D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.9D-04  6.612D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-04  4.052D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.1D-05  2.211D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-04  3.309D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.4D-04  8.002D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-04  3.856D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.8D-04  1.978D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-04  2.219D-02  1.989D+05
 **** ****     0     0  con    1  4.5D-01  3.1D-04  7.239D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.3D-04  1.783D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-04  1.911D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.2D-04  6.989D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-05  1.815D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.3D-05  1.699D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.7D-05  4.856D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.7D-05  4.115D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.0D-05  2.327D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-04  2.616D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-04  4.116D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.2D-04  2.320D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.7D-04  8.235D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-04  6.066D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.3D-06  1.265D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.0D-05  3.277D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-04  5.281D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.4D-04  7.303D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.1D-05  1.598D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.7D-05  1.272D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-04  2.075D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.2D-04  9.136D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-04  2.241D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.5D-04  1.684D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-04  3.070D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.8D-04  7.120D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-04  1.640D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.4D-05  1.466D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-04  2.108D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.9D-04  1.075D-01  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.1D-05  2.317D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-04  1.982D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.6D-04  3.007D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.0D-04  4.019D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.2D-04  9.761D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.3D-05  1.687D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.0D-05  1.704D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.7D-05  2.837D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.2D-04  1.246D-01  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.7D-06  3.005D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.2D-05  1.057D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-04  2.279D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.1D-04  3.223D-02  1.989D+05
 **** ****     0     0  con    1  4.4D-01  2.3D-04  5.093D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-04  1.288D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.0D-05  1.426D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-04  3.848D-02  1.989D+05
 **** ****     0     0  con    1  4.1D-01  9.7D-05  7.162D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.7D-05  3.337D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-04  1.547D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.8D-05  5.055D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.6D-05  2.791D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.9D-05  1.581D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.0D-05  4.336D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.7D-05  3.442D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-05  1.570D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.1D-05  2.028D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.7D-05  7.173D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.5D-06  2.620D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.6D-05  1.104D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.7D-05  2.254D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.7D-05  2.166D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-04  9.447D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.9D-05  1.637D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-05  1.587D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.1D-05  2.576D-02  1.989D+05
 **** ****     0     0  con    1  4.3D-01  6.2D-05  7.165D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.7D-05  3.542D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.9D-05  1.403D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.1D-05  3.480D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-04  4.392D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.8D-05  2.842D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-04  1.786D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.4D-05  4.523D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.3D-05  2.380D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-05  1.583D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.8D-05  3.551D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.3D-05  2.851D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.1D-05  3.493D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.9D-04  7.281D-02  1.989D+05
 **** ****     0     0  con    1  4.9D-01  1.4D-04  2.061D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.7D-05  1.312D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.5D-05  3.409D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-04  5.278D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.1D-05  1.589D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.7D-05  2.691D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-04  3.204D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.1D-04  8.535D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.5D-05  1.565D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.4D-06  1.063D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.6D-05  1.353D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.8D-05  2.816D-02  1.989D+05
 **** ****     0     0  con    1  5.0D-01  7.1D-05  3.831D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.4D-05  1.153D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.7D-05  1.102D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.2D-05  2.716D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-04  4.161D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.9D-05  1.249D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.4D-05  1.460D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.8D-05  3.313D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.0D-05  1.207D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.0D-04  2.392D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-04  2.962D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.8D-05  2.101D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-04  3.576D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.4D-05  2.206D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.3D-05  1.996D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.2D-05  1.181D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-04  6.464D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.8D-05  2.994D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-04  1.250D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.6D-05  2.487D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.2D-04  4.036D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.3D-05  4.748D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.1D-06  2.601D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.4D-05  2.739D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.6D-05  7.125D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.2D-05  2.043D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.9D-05  1.798D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.1D-05  2.404D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-04  3.584D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.2D-04  1.567D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-05  7.580D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.1D-05  2.286D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.7D-05  2.661D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.6D-05  2.214D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-04  3.337D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.2D-05  3.869D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.7D-06  1.923D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.5D-05  1.376D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.8D-05  2.123D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.9D-04  6.878D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  8.8D-05  1.504D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.8D-05  1.499D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.1D-04  2.114D-02  1.989D+05
 **** ****     0     0  con    1  5.3D-01  9.8D-05  6.005D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  9.1D-05  2.926D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  7.3D-05  6.583D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.3D-05  1.520D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.2D-05  3.156D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.8D-05  1.516D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.8D-05  1.347D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.7D-05  2.408D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.8D-05  1.241D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.0D-05  1.781D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.4D-05  1.576D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.5D-05  7.936D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.0D-05  1.311D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.1D-05  5.601D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  6.1D-06  1.669D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.1D-05  1.086D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.3D-05  1.616D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  5.9D-05  4.581D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  2.7D-05  1.615D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.9D-06  6.475D-03  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.5D-05  1.411D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.0D-05  3.242D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.9D-05  1.267D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  3.6D-05  1.284D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  4.7D-05  3.337D-02  1.989D+05
 **** ****     0     0  con    0  1.0D+00  1.4D-05  7.633D-03  1.989D+05
